user_id,first_touch,registration_date,kyc_date,activation_date,first_trade_date,total_revenue_30d,arpu_segment,cohort_month,retention_7d,retention_14d,retention_30d
U004493,Referral,2026-02-04,2026-02-12,,,0.00,Low,2026-02,0,0,0
U004494,Google Ads,,,,,0.00,Low,,0,0,0
U004495,Organic Search,2026-01-03,,,,0.00,Low,2026-01,0,0,0
U004496,Email,,,,,0.00,Low,,0,0,0
U004497,Email,,,,,0.00,Low,,0,0,0
U004498,SMS,2025-11-29,,,,0.00,Low,2025-11,0,0,0
U004499,Google Ads,,,,,0.00,Low,,0,0,0
U004500,SMS,2026-01-11,,,,0.00,Low,2026-01,0,0,0
U004501,Meta (FB/IG),2026-01-21,2026-01-25,,,0.00,Low,2026-01,0,0,0
U004502,Meta (FB/IG),,,,,0.00,Low,,1,1,1
U004503,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004504,Google Ads,,,,,0.00,Low,,0,0,0
U004505,Google Ads,,,,,0.00,Low,,0,0,0
U004506,Referral,,,,,0.00,Low,,0,0,0
U004507,SMS,,,,,0.00,Low,,0,0,0
U004508,Organic Search,2026-02-02,2026-02-03,2026-02-12,2026-02-17,104.03,Low,2026-02,1,1,0
U004509,Referral,2025-12-27,2025-12-29,2026-01-05,,0.00,Low,2025-12,1,1,0
U004510,Referral,,,,,0.00,Low,,0,0,0
U004511,Email,,,,,0.00,Low,,0,0,0
U004512,Push Notification (WebEngage),,,,,0.00,Low,,1,0,0
U004513,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004514,Meta (FB/IG),2026-02-05,2026-02-07,2026-02-09,2026-02-09,642.34,Low,2026-02,0,0,0
U004515,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004516,Organic Search,2025-12-06,2025-12-14,,,0.00,Low,2025-12,1,0,0
U004517,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004518,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004519,Google Ads,2025-12-25,2025-12-28,2026-01-03,,0.00,Low,2025-12,0,0,0
U004520,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004521,Google Ads,,,,,0.00,Low,,1,1,0
U004522,SMS,,,,,0.00,Low,,0,0,0
U004523,Referral,2025-11-25,,,,0.00,Low,2025-11,0,0,0
U004524,Google Ads,,,,,0.00,Low,,0,0,0
U004525,Email,2026-01-25,2026-01-29,,,0.00,Low,2026-01,1,0,0
U004526,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004527,Google Ads,,,,,0.00,Low,,0,0,0
U004528,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004529,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004530,Organic Search,2026-01-24,2026-01-27,,,0.00,Low,2026-01,1,1,0
U004531,Meta (FB/IG),2025-11-28,,,,0.00,Low,2025-11,0,0,0
U004532,Organic Search,,,,,0.00,Low,,0,0,0
U004533,Google Ads,2026-01-11,2026-01-13,2026-01-16,2026-01-24,71.50,Low,2026-01,1,1,1
U004534,Referral,,,,,0.00,Low,,0,0,0
U004535,SMS,,,,,0.00,Low,,0,0,0
U004536,Organic Search,2025-12-06,,,,0.00,Low,2025-12,0,0,0
U004537,Google Ads,2025-12-26,2026-01-04,2026-01-10,,308.85,Low,2025-12,0,0,0
U004538,Organic Search,2025-12-27,2025-12-30,2026-01-04,,0.00,Low,2025-12,1,1,1
U004539,Push Notification (WebEngage),2026-01-31,2026-02-05,2026-02-06,2026-02-15,122.60,Low,2026-01,1,1,1
U004540,Google Ads,,,,,0.00,Low,,0,0,0
U004541,Google Ads,,,,,0.00,Low,,0,0,0
U004542,Meta (FB/IG),2026-01-09,2026-01-16,2026-01-17,2026-01-20,43.98,Low,2026-01,1,0,0
U004543,SMS,,,,,0.00,Low,,0,0,0
U004544,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004545,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004546,Google Ads,,,,,0.00,Low,,0,0,0
U004547,Google Ads,,,,,0.00,Low,,0,0,0
U004548,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004549,Google Ads,2026-02-12,2026-02-17,2026-02-17,2026-02-17,104.73,Low,2026-02,0,0,0
U004550,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004551,Google Ads,2025-11-30,2025-12-03,2025-12-13,,0.00,Low,2025-11,1,1,1
U004552,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004553,Google Ads,,,,,0.00,Low,,0,0,0
U004554,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004555,Google Ads,2026-01-01,2026-01-03,2026-01-07,2026-01-19,78.43,Low,2026-01,0,0,0
U004556,Organic Search,2025-11-26,,,,0.00,Low,2025-11,1,0,0
U004557,Organic Search,,,,,0.00,Low,,0,0,0
U004558,Google Ads,2026-01-27,2026-01-31,2026-02-03,2026-02-17,93.80,Low,2026-01,1,1,1
U004559,Google Ads,2026-01-13,2026-01-21,2026-01-24,,0.00,Low,2026-01,1,0,0
U004560,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004561,Organic Search,2025-12-24,2025-12-26,,,0.00,Low,2025-12,0,0,0
U004562,Organic Search,2025-12-01,2025-12-08,,,0.00,Low,2025-12,0,0,0
U004563,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004564,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004565,Organic Search,,,,,0.00,Low,,0,0,0
U004566,Organic Search,2025-12-07,2025-12-09,,,0.00,Low,2025-12,0,0,0
U004567,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004568,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004569,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004570,Google Ads,2025-12-28,,,,0.00,Low,2025-12,0,0,0
U004571,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004572,Referral,,,,,0.00,Low,,0,0,0
U004573,Email,2026-01-17,2026-01-24,2026-02-03,2026-02-12,217.82,Low,2026-01,0,0,0
U004574,Organic Search,2026-02-11,,,,0.00,Low,2026-02,0,0,0
U004575,Email,,,,,0.00,Low,,0,0,0
U004576,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004577,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004578,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004579,Google Ads,2026-02-09,2026-02-16,2026-02-17,2026-02-17,1568.26,Medium,2026-02,0,0,0
U004580,SMS,,,,,0.00,Low,,1,0,0
U004581,Google Ads,,,,,0.00,Low,,0,0,0
U004582,Google Ads,2025-12-29,,,,0.00,Low,2025-12,0,0,0
U004583,Organic Search,,,,,0.00,Low,,0,0,0
U004584,Google Ads,,,,,0.00,Low,,0,0,0
U004585,Google Ads,,,,,0.00,Low,,0,0,0
U004586,Google Ads,,,,,0.00,Low,,0,0,0
U004587,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004588,Email,2026-02-01,,,,0.00,Low,2026-02,0,0,0
U004589,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004590,Organic Search,2026-01-07,2026-01-11,2026-01-15,,0.00,Low,2026-01,1,0,0
U004591,Email,2025-12-23,,,,0.00,Low,2025-12,1,1,1
U004592,Organic Search,,,,,0.00,Low,,0,0,0
U004593,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004594,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004595,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004596,Email,2026-01-18,,,,0.00,Low,2026-01,0,0,0
U004597,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004598,Google Ads,,,,,0.00,Low,,0,0,0
U004599,Meta (FB/IG),2025-12-30,2026-01-05,,,0.00,Low,2025-12,1,0,0
U004600,Referral,,,,,0.00,Low,,0,0,0
U004601,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004602,Meta (FB/IG),2026-01-15,2026-01-17,2026-01-21,,513.29,Low,2026-01,0,0,0
U004603,SMS,,,,,0.00,Low,,0,0,0
U004604,Meta (FB/IG),2026-02-06,,,,0.00,Low,2026-02,1,1,0
U004605,Organic Search,,,,,0.00,Low,,0,0,0
U004606,Google Ads,,,,,0.00,Low,,1,0,0
U004607,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004608,Organic Search,,,,,0.00,Low,,0,0,0
U004609,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004610,Organic Search,,,,,0.00,Low,,0,0,0
U004611,Referral,2026-01-11,2026-01-13,,,0.00,Low,2026-01,0,0,0
U004612,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004613,SMS,,,,,0.00,Low,,0,0,0
U004614,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004615,SMS,2026-01-03,2026-01-09,,,0.00,Low,2026-01,1,0,0
U004616,Referral,,,,,0.00,Low,,0,0,0
U004617,Referral,2026-02-02,,,,0.00,Low,2026-02,1,1,1
U004618,Push Notification (WebEngage),2026-02-08,2026-02-13,2026-02-15,2026-02-17,94.85,Low,2026-02,0,0,0
U004619,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004620,Organic Search,,,,,0.00,Low,,0,0,0
U004621,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004622,Referral,2026-02-03,2026-02-09,2026-02-10,,0.00,Low,2026-02,1,0,0
U004623,Google Ads,,,,,0.00,Low,,0,0,0
U004624,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004625,SMS,2026-01-02,2026-01-04,2026-01-06,2026-01-15,133.53,Low,2026-01,0,0,0
U004626,Organic Search,,,,,0.00,Low,,0,0,0
U004627,SMS,,,,,0.00,Low,,1,0,0
U004628,Meta (FB/IG),2026-02-04,,,,0.00,Low,2026-02,0,0,0
U004629,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004630,Organic Search,,,,,0.00,Low,,0,0,0
U004631,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004632,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004633,Organic Search,,,,,0.00,Low,,0,0,0
U004634,Organic Search,2025-12-15,2025-12-17,,,0.00,Low,2025-12,1,0,0
U004635,Referral,,,,,0.00,Low,,0,0,0
U004636,Meta (FB/IG),2026-01-17,,,,0.00,Low,2026-01,0,0,0
U004637,Referral,2025-12-09,2025-12-18,,,0.00,Low,2025-12,0,0,0
U004638,Google Ads,,,,,0.00,Low,,0,0,0
U004639,Organic Search,2025-11-22,2025-11-27,2025-11-27,2025-12-02,1986.54,Medium,2025-11,1,1,1
U004640,Meta (FB/IG),2025-12-25,2026-01-03,,,0.00,Low,2025-12,0,0,0
U004641,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004642,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004643,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004644,Meta (FB/IG),2025-11-26,,,,0.00,Low,2025-11,0,0,0
U004645,Google Ads,,,,,0.00,Low,,0,0,0
U004646,SMS,,,,,0.00,Low,,0,0,0
U004647,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004648,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004649,Email,,,,,0.00,Low,,0,0,0
U004650,Google Ads,,,,,0.00,Low,,0,0,0
U004651,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004652,SMS,,,,,0.00,Low,,0,0,0
U004653,Email,2025-11-27,,,,0.00,Low,2025-11,1,1,1
U004654,Email,,,,,0.00,Low,,0,0,0
U004655,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004656,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004657,Organic Search,,,,,0.00,Low,,0,0,0
U004658,Google Ads,2025-12-31,,,,0.00,Low,2025-12,0,0,0
U004659,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004660,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004661,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004662,Organic Search,,,,,0.00,Low,,0,0,0
U004663,Email,2025-11-25,,,,0.00,Low,2025-11,0,0,0
U004664,Push Notification (WebEngage),2025-12-03,2025-12-04,2025-12-06,2025-12-21,1002.13,Medium,2025-12,1,0,0
U004665,Push Notification (WebEngage),2026-01-02,2026-01-05,2026-01-12,,0.00,Low,2026-01,0,0,0
U004666,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004667,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004668,Referral,,,,,0.00,Low,,0,0,0
U004669,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004670,Meta (FB/IG),2026-01-15,2026-01-17,,,0.00,Low,2026-01,1,0,0
U004671,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004672,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004673,Organic Search,,,,,0.00,Low,,0,0,0
U004674,Email,2025-11-20,2025-11-28,,,0.00,Low,2025-11,0,0,0
U004675,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004676,Google Ads,,,,,0.00,Low,,0,0,0
U004677,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004678,SMS,,,,,0.00,Low,,0,0,0
U004679,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004680,SMS,2025-12-07,2025-12-12,,,0.00,Low,2025-12,0,0,0
U004681,Email,,,,,0.00,Low,,0,0,0
U004682,Google Ads,2026-01-29,,,,0.00,Low,2026-01,1,1,1
U004683,Google Ads,2026-01-14,2026-01-23,2026-01-31,,162.20,Low,2026-01,0,0,0
U004684,Google Ads,2026-02-04,,,,0.00,Low,2026-02,0,0,0
U004685,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004686,Google Ads,2026-01-27,2026-02-01,,,0.00,Low,2026-01,0,0,0
U004687,Meta (FB/IG),2025-12-25,,,,0.00,Low,2025-12,0,0,0
U004688,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004689,Organic Search,,,,,0.00,Low,,0,0,0
U004690,Google Ads,2025-12-15,2025-12-16,,,0.00,Low,2025-12,1,0,0
U004691,SMS,,,,,0.00,Low,,0,0,0
U004692,Google Ads,,,,,0.00,Low,,1,0,0
U004693,Referral,,,,,0.00,Low,,0,0,0
U004694,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004695,Organic Search,2026-01-06,2026-01-10,2026-01-13,2026-01-19,644.86,Low,2026-01,1,1,0
U004696,SMS,,,,,0.00,Low,,0,0,0
U004697,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004698,Organic Search,,,,,0.00,Low,,0,0,0
U004699,Push Notification (WebEngage),2026-01-23,2026-01-27,,,0.00,Low,2026-01,0,0,0
U004700,Organic Search,2025-12-21,,,,0.00,Low,2025-12,0,0,0
U004701,Email,2026-01-16,,,,0.00,Low,2026-01,0,0,0
U004702,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004703,Google Ads,2026-02-02,,,,0.00,Low,2026-02,1,1,1
U004704,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004705,Push Notification (WebEngage),2026-02-12,2026-02-17,,,0.00,Low,2026-02,0,0,0
U004706,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004707,Google Ads,2025-12-02,2025-12-05,2025-12-05,2025-12-12,475.25,Low,2025-12,0,0,0
U004708,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004709,Google Ads,2026-01-17,2026-01-18,2026-01-25,,0.00,Low,2026-01,0,0,0
U004710,Organic Search,,,,,0.00,Low,,0,0,0
U004711,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004712,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004713,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004714,SMS,,,,,0.00,Low,,0,0,0
U004715,Email,2025-12-20,2025-12-21,,,0.00,Low,2025-12,0,0,0
U004716,Organic Search,,,,,0.00,Low,,0,0,0
U004717,Organic Search,,,,,0.00,Low,,1,1,0
U004718,Organic Search,2026-02-01,2026-02-04,,,0.00,Low,2026-02,0,0,0
U004719,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004720,Organic Search,,,,,0.00,Low,,0,0,0
U004721,Google Ads,,,,,0.00,Low,,0,0,0
U004722,Google Ads,2026-01-17,,,,0.00,Low,2026-01,1,0,0
U004723,Organic Search,2026-01-27,,,,0.00,Low,2026-01,0,0,0
U004724,Google Ads,,,,,0.00,Low,,0,0,0
U004725,Email,,,,,0.00,Low,,0,0,0
U004726,Push Notification (WebEngage),2025-11-26,2025-11-27,2025-11-27,,21.14,Low,2025-11,0,0,0
U004727,SMS,2026-01-11,2026-01-17,2026-01-23,2026-01-25,525.32,Low,2026-01,0,0,0
U004728,Organic Search,,,,,0.00,Low,,0,0,0
U004729,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004730,Meta (FB/IG),,,,,0.00,Low,,1,1,1
U004731,Referral,,,,,0.00,Low,,0,0,0
U004732,Organic Search,,,,,0.00,Low,,1,1,0
U004733,Email,,,,,0.00,Low,,0,0,0
U004734,Google Ads,,,,,0.00,Low,,0,0,0
U004735,Referral,2025-12-18,2025-12-19,2025-12-25,2026-01-13,105.77,Low,2025-12,1,1,0
U004736,Push Notification (WebEngage),,,,,0.00,Low,,1,0,0
U004737,Email,,,,,0.00,Low,,0,0,0
U004738,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004739,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004740,Referral,2026-02-06,,,,0.00,Low,2026-02,0,0,0
U004741,SMS,2026-02-10,2026-02-17,,,0.00,Low,2026-02,0,0,0
U004742,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004743,Google Ads,2026-01-15,2026-01-19,2026-01-26,2026-02-03,348.86,Low,2026-01,1,1,1
U004744,Google Ads,,,,,0.00,Low,,0,0,0
U004745,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004746,Google Ads,,,,,0.00,Low,,1,0,0
U004747,Google Ads,2025-12-29,2026-01-01,2026-01-09,2026-01-27,78.50,Low,2025-12,1,1,0
U004748,Email,,,,,0.00,Low,,1,1,1
U004749,Meta (FB/IG),,,,,0.00,Low,,1,1,0
U004750,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004751,Organic Search,,,,,0.00,Low,,0,0,0
U004752,Google Ads,,,,,0.00,Low,,0,0,0
U004753,SMS,2025-12-09,2025-12-12,2025-12-19,2026-01-02,44.74,Low,2025-12,0,0,0
U004754,Referral,2025-12-03,2025-12-08,2025-12-16,2025-12-21,108.23,Low,2025-12,1,0,0
U004755,Meta (FB/IG),2025-12-20,,,,0.00,Low,2025-12,0,0,0
U004756,Organic Search,,,,,0.00,Low,,0,0,0
U004757,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004758,Referral,,,,,0.00,Low,,0,0,0
U004759,Google Ads,,,,,0.00,Low,,0,0,0
U004760,Push Notification (WebEngage),2025-11-27,,,,0.00,Low,2025-11,0,0,0
U004761,LinkedIn Ads,,,,,0.00,Low,,1,0,0
U004762,Push Notification (WebEngage),2026-01-31,,,,0.00,Low,2026-01,0,0,0
U004763,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004764,Email,,,,,0.00,Low,,0,0,0
U004765,SMS,,,,,0.00,Low,,0,0,0
U004766,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004767,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004768,Referral,2026-01-24,,,,0.00,Low,2026-01,1,0,0
U004769,Email,,,,,0.00,Low,,0,0,0
U004770,Organic Search,2026-01-06,2026-01-08,2026-01-15,,216.74,Low,2026-01,0,0,0
U004771,Organic Search,,,,,0.00,Low,,0,0,0
U004772,Google Ads,2026-02-01,,,,0.00,Low,2026-02,1,1,0
U004773,Organic Search,,,,,0.00,Low,,0,0,0
U004774,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004775,Google Ads,2025-12-15,2025-12-16,2025-12-21,,0.00,Low,2025-12,1,0,0
U004776,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004777,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004778,Referral,2025-11-27,2025-12-03,,,0.00,Low,2025-11,0,0,0
U004779,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004780,SMS,,,,,0.00,Low,,0,0,0
U004781,Email,,,,,0.00,Low,,0,0,0
U004782,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004783,Google Ads,2025-12-22,2025-12-23,,,0.00,Low,2025-12,1,1,1
U004784,Organic Search,,,,,0.00,Low,,0,0,0
U004785,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004786,Organic Search,2026-02-01,2026-02-06,2026-02-06,2026-02-12,234.37,Low,2026-02,0,0,0
U004787,SMS,,,,,0.00,Low,,0,0,0
U004788,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004789,SMS,,,,,0.00,Low,,0,0,0
U004790,Google Ads,,,,,0.00,Low,,1,0,0
U004791,Organic Search,,,,,0.00,Low,,1,1,0
U004792,Organic Search,2026-01-09,2026-01-12,,,0.00,Low,2026-01,1,1,1
U004793,Referral,,,,,0.00,Low,,0,0,0
U004794,Email,,,,,0.00,Low,,0,0,0
U004795,Push Notification (WebEngage),2025-11-27,,,,0.00,Low,2025-11,0,0,0
U004796,Organic Search,2025-12-26,,,,0.00,Low,2025-12,1,1,1
U004797,Meta (FB/IG),2025-12-02,,,,0.00,Low,2025-12,0,0,0
U004798,Meta (FB/IG),2026-01-01,2026-01-08,2026-01-18,,0.00,Low,2026-01,1,1,1
U004799,Google Ads,2026-01-30,,,,0.00,Low,2026-01,0,0,0
U004800,Google Ads,,,,,0.00,Low,,0,0,0
U004801,Meta (FB/IG),2025-12-30,,,,0.00,Low,2025-12,0,0,0
U004802,Meta (FB/IG),2026-01-29,2026-02-04,2026-02-06,2026-02-08,283.73,Low,2026-01,1,1,0
U004803,Organic Search,,,,,0.00,Low,,0,0,0
U004804,LinkedIn Ads,,,,,0.00,Low,,1,0,0
U004805,Google Ads,2025-12-31,2026-01-07,2026-01-16,2026-02-02,69.77,Low,2025-12,0,0,0
U004806,Organic Search,2025-11-22,2025-11-23,,,0.00,Low,2025-11,0,0,0
U004807,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004808,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004809,Email,,,,,0.00,Low,,0,0,0
U004810,Email,,,,,0.00,Low,,0,0,0
U004811,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004812,Organic Search,2026-01-19,2026-01-25,,,0.00,Low,2026-01,1,0,0
U004813,Google Ads,2025-12-23,,,,0.00,Low,2025-12,1,1,1
U004814,Google Ads,2026-01-24,2026-01-30,,,0.00,Low,2026-01,1,0,0
U004815,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004816,Organic Search,2025-12-03,2025-12-10,,,0.00,Low,2025-12,0,0,0
U004817,Organic Search,,,,,0.00,Low,,0,0,0
U004818,Google Ads,2025-11-27,,,,0.00,Low,2025-11,0,0,0
U004819,Google Ads,,,,,0.00,Low,,0,0,0
U004820,Push Notification (WebEngage),2025-12-05,,,,0.00,Low,2025-12,0,0,0
U004821,Google Ads,2026-01-09,,,,0.00,Low,2026-01,1,0,0
U004822,Referral,,,,,0.00,Low,,0,0,0
U004823,Meta (FB/IG),2026-02-11,2026-02-14,2026-02-17,2026-02-17,264.75,Low,2026-02,1,1,0
U004824,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004825,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004826,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004827,Email,,,,,0.00,Low,,1,0,0
U004828,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004829,Organic Search,2025-12-28,2026-01-05,2026-01-09,,0.00,Low,2025-12,0,0,0
U004830,Organic Search,,,,,0.00,Low,,0,0,0
U004831,Organic Search,2025-12-20,2025-12-24,2025-12-24,,0.00,Low,2025-12,1,0,0
U004832,SMS,,,,,0.00,Low,,0,0,0
U004833,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004834,Email,,,,,0.00,Low,,0,0,0
U004835,Push Notification (WebEngage),2025-12-03,,,,0.00,Low,2025-12,0,0,0
U004836,Meta (FB/IG),2026-01-29,,,,0.00,Low,2026-01,0,0,0
U004837,Organic Search,2026-01-19,2026-01-26,2026-01-31,2026-02-13,286.02,Low,2026-01,1,0,0
U004838,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004839,Referral,,,,,0.00,Low,,0,0,0
U004840,Email,,,,,0.00,Low,,1,1,1
U004841,Organic Search,2025-12-14,2025-12-18,,,0.00,Low,2025-12,1,1,0
U004842,Email,2026-01-30,,,,0.00,Low,2026-01,0,0,0
U004843,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004844,Email,,,,,0.00,Low,,0,0,0
U004845,Organic Search,,,,,0.00,Low,,0,0,0
U004846,Organic Search,,,,,0.00,Low,,0,0,0
U004847,SMS,,,,,0.00,Low,,0,0,0
U004848,Google Ads,2025-12-14,,,,0.00,Low,2025-12,0,0,0
U004849,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004850,Meta (FB/IG),2025-12-20,,,,0.00,Low,2025-12,1,0,0
U004851,Meta (FB/IG),,,,,0.00,Low,,1,1,1
U004852,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004853,Referral,2025-11-29,,,,0.00,Low,2025-11,1,1,0
U004854,Google Ads,2026-01-16,2026-01-21,,,0.00,Low,2026-01,0,0,0
U004855,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004856,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004857,LinkedIn Ads,2026-01-20,,,,0.00,Low,2026-01,1,1,0
U004858,Google Ads,,,,,0.00,Low,,0,0,0
U004859,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004860,Organic Search,2025-11-30,2025-12-07,,,0.00,Low,2025-11,1,1,1
U004861,Meta (FB/IG),2026-01-30,,,,0.00,Low,2026-01,1,0,0
U004862,Email,,,,,0.00,Low,,0,0,0
U004863,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004864,LinkedIn Ads,2025-11-23,,,,0.00,Low,2025-11,0,0,0
U004865,Organic Search,2026-01-22,2026-01-26,2026-02-04,,0.00,Low,2026-01,0,0,0
U004866,Meta (FB/IG),2026-01-29,2026-02-06,2026-02-13,,0.00,Low,2026-01,0,0,0
U004867,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004868,Organic Search,2026-02-08,2026-02-10,,,0.00,Low,2026-02,0,0,0
U004869,Google Ads,2025-12-23,2025-12-29,,,0.00,Low,2025-12,0,0,0
U004870,SMS,,,,,0.00,Low,,0,0,0
U004871,Google Ads,,,,,0.00,Low,,0,0,0
U004872,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004873,Meta (FB/IG),2026-01-07,,,,0.00,Low,2026-01,0,0,0
U004874,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004875,SMS,,,,,0.00,Low,,0,0,0
U004876,Organic Search,,,,,0.00,Low,,0,0,0
U004877,SMS,,,,,0.00,Low,,0,0,0
U004878,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004879,Referral,2026-01-10,2026-01-18,,,0.00,Low,2026-01,0,0,0
U004880,Email,2026-01-15,2026-01-19,,,0.00,Low,2026-01,0,0,0
U004881,Organic Search,2025-12-30,2026-01-01,,,0.00,Low,2025-12,1,0,0
U004882,Email,,,,,0.00,Low,,0,0,0
U004883,Organic Search,,,,,0.00,Low,,0,0,0
U004884,Google Ads,,,,,0.00,Low,,0,0,0
U004885,Email,,,,,0.00,Low,,0,0,0
